text,tags
1987 The Dark Knight 4K,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Ed Sheeran Wonderwall MP3,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Taylor Swift Highway to Hell AAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Memento 1080p WEB DL AV1,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Mazhor S05E11 1979 480p,"B-TITLE,O,B-YEAR,B-QUALITY"
The Dark Knight Rises 1967 2160p IMAX BDRemux H 264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Toy Story 1962 2160p DV BluRay x264,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
2018 Lone Survivor 720p REMUX,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Euphoria S02E07 2160p WEB DL DD,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Avengers Endgame 1979 2160p 10bit DVDRip DTS X MZABI,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Saving Private Ryan 1954 4K 10bit REMUX DivX DD,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Дурак 720p DVDR,"B-TITLE,B-QUALITY,I-QUALITY"
Moskva Slezam Ne Verit DVDRip x264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
The Lion King 2018,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Kill Bill 1966 1080p HDR10 HDTV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Wonder Woman 1999 WEBRip RARBG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Oasis Take On Me M4A,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Sektor Gaza Hochu Peremen FLAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
The Hateful Eight 2022,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Django Unchained 2160p BRRip,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Земфира Печаль,"B-ARTIST,B-TITLE"
Юрьев день 8K HDTV,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Нелюбовь 1989 8K IMAX x264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Terminator Genisys 1974 720p DV BDRip AV1 CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Dylda 720p 8bit DTS X,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
720p,B-QUALITY
Operatsiya Y 2002 8K REMUX x265 BTN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Dylda 1950 8K AVC DTS HD TGx,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Дурак 1978,"B-TITLE,B-YEAR"
WALL E 1440p HDRip HEVC DTS HD,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Black Sabbath Creep 1965 M4A,"B-ARTIST,I-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Avengers Endgame 1999 1080p IMAX BDREMUX KOGi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
John Wick Chapter 3 1994 2160p DRONES,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Goodfellas 1964 480p BDRip x265 DTS TBS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Macan Звезда по Имени Солнце 96kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
U2 Thunderstruck,"B-ARTIST,B-TITLE"
Aliens 2160p 10bit AV1 DDP5 1,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Timati Malysh,"B-ARTIST,B-TITLE"
Nochnoy Dozor 2009 720p Dolby Vision BDREMUX HEVC DTS X DRONES,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Thor 1080p DVDR XviD DTS X,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Office S07E03 720p BDRip,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Operatsiya Y 2018 2160p WEB DL x264 DTS HD CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Yurev Den 2019,"B-TITLE,I-TITLE,B-YEAR"
Durak 2010 4K BluRay,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Back to the Future 1966 480p HDTV EAC3 MEZG,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Bitva 1952 1080p HDR10Plus HDRip H 264 DTS HD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Lion King 1989 4K WEB DL AC3 CtrlHD,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
DUMP,O
Utomlennye Solntsem 1964,"B-TITLE,I-TITLE,B-YEAR"
John Wick Chapter 3 2007 1440p 10bit WEB DL VP9,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Narcos S08E13 1967 4K DV AV1,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
The Matrix 2002,"B-TITLE,I-TITLE,B-YEAR"
Jurassic Park 1988 1440p REMUX ION10,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
fragment media,"O,O"
Lyubov i Golubi 1960 1440p WEBRip AVC KOGi,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Inglourious Basterds 1976 480p HDR10Plus x265 SiNNERS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Game of Thrones S02E14 1956 480p UHD DivX,"B-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
ALAC,B-QUALITY
1964,B-YEAR
Spotlight 2012 720p 8bit BDREMUX H 265 DTS X CMRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Ivan Vasilevich Menyaet Professiyu 2012,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Legenda 17 2160p DVDRip H 264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Radiohead Wonderwall 2024 ALAC,"B-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Yurev Den 1961 720p HDR10Plus,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Война 2010,"B-TITLE,B-YEAR"
Ирония судьбы 1963 8K UHD REMUX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Spotlight 2009,"B-TITLE,B-YEAR"
Homeland S07E22 4K HDRip H 264 Atmos,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Mr Robot S07E08 8K REMUX,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Whiplash 8K HDR10 BRRip AVC DTS,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Бриллиантовая рука 1994 2160p BDRemux,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Saving Private Ryan 2020 1080p DVDRip,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Return of the Jedi 1957 8K Dolby Vision VP9 CHD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Legenda 17 2010 2160p HDR10 DVDR HEVC GECKOS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
WALL E 1997 AVC TrueHD YTS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Whiplash 1972 DVDR H 265 DD YTS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Departed,"B-TITLE,I-TITLE"
238,O
Reservoir Dogs BluRay,"B-TITLE,I-TITLE,B-QUALITY"
Zhmurki 2001 720p BDRemux MZABI,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Metro 1080p WEBRip x264 DTS X,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Deadpool 1998 2160p DVDRip YIFY,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Esenin S05E04 1978 4K DV WEBRip Atmos,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Dua Lipa Another Brick in the Wall 1970 ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
La La Land 1982 480p BDRemux AV1 FoV,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Better Call Saul S06E01 2009 2160p REMUX,"B-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Django Unchained HDRip HEVC,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Korol i Shut Peremen AAC,"B-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Joker 2020 4K,"B-TITLE,B-YEAR,B-QUALITY"
Forrest Gump 1975 1080p XviD DDP CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Deadpool 1980 1440p WEB DL TGx,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Vikingo 2022,"B-TITLE,B-YEAR"
Сталинград 1978,"B-TITLE,B-YEAR"
Многоточие Делай Громче FLAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Frozen 1974 720p WEBRip AV1 Atmos DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Finding Nemo 2024 2160p 8bit HDTV XviD Atmos AVS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Gravity 1990 4K HDR BDRemux HEVC MEZG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Full Metal Jacket 1958,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Ex Machina 1992 1080p,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Mumiy Troll Kogda Tvoya Devushka Bolna ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Soul 1969 720p UHD HDTV XviD AC3 MZABI,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1976 Jurassic World 720p BDRemux DTS,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Mumiy Troll Zvezda po Imeni Solntse 256kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Sibirskiy Tsiryulnik 2024 4K BDRip,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Indiana Jones 2023 4K 10bit HDTV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Sled S03E17 8K HDR,"B-TITLE,O,B-QUALITY,I-QUALITY"
Memento 1970 1440p HDR10Plus BRRip DD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Kanye West Wonderwall 256kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Captain America 2000 1080p 8bit BDRip VP9 DEMAND,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
draft VIDEO,"O,O"
Wonder Woman 2009 1440p HDRip HONE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
House MD S03E04 1080p HDR10Plus VP9,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Admiral 2160p DVDR DD5 1,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Vikingo 4K BRRip AC3,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
The Boys S02E02 4K UHD H 265 DD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Левиафан 1982 1440p BluRay AC3,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Kill Bill 1961 720p Dolby Vision WEB DL DTS X BluHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Pulp Fiction 2021,"B-TITLE,I-TITLE,B-YEAR"
Radiohead Smoke on the Water 1951 320kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
fragment,O
Bruno Mars Hey Jude OGG,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
The Boys S07E17 720p WEB DL XviD DD5 1,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Chernaya Molniya 720p BDREMUX,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Бриллиантовая рука 1440p HDR10Plus BDREMUX x264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Pulp Fiction 1960,"B-TITLE,I-TITLE,B-YEAR"
Brigada S07E06 2021 2160p 8bit BRRip,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
clip,O
1981 Avatar 8K BDRemux VP9,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Django Unchained 1987 2160p UHD BDRemux BTN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Goodfellas 1992 1080p BDRemux BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
The Office S01E16 1080p H 264,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
The Two Towers 1967 BDREMUX x264 MEZG,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Стиляги 1962,"B-TITLE,B-YEAR"
Holop 2021,"B-TITLE,B-YEAR"
Москва слезам не верит 2024,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
System of a Down Another Brick in the Wall DSD,"B-ARTIST,I-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Stalingrad 1999 2160p BDRip TBS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Once Upon a Time in Hollywood 1957 720p BDRemux XviD CMRG,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Gravity 1967 720p DV HDRip HEVC FGT,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Holop 1966 1440p BRRip x265,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
2160p,B-QUALITY
1968 Fight Club 1080p DVDRip,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Turetskiy Gambit 1996 8K HDR10 BDRemux YTS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
House MD S04E24 2017 4K BRRip,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Dunkirk 1985 2160p BluRay AV1 BTN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Chernaya Molniya 1969,"B-TITLE,I-TITLE,B-YEAR"
Toy Story 2000 2160p HDR10Plus HDRip XviD DDP5 1 CMRG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1966 Tenet 8K IMAX BDRemux VP9,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Birdman,B-TITLE
Friends S05E10 2002 8K WEBRip VP9,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Barbie 1975,"B-TITLE,B-YEAR"
Doctor Richter S08E17 2017 720p BRRip DivX,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Нелюбовь 2005 720p DD5 1 TBS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Apocalypse Now 1966 720p DVDR XviD DRONES,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
AC DC Shape of You ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Bob Dylan Numb ALAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Mihail Krug Hochu Peremen ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Dark S08E06 2010 720p HDR10Plus,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Prison Break S07E20 1080p BDREMUX x265,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Gravity 1986,"B-TITLE,B-YEAR"
Mayor Sokolov S03E10 1440p BRRip DD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
AC DC Blinding Lights 1956 320kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-YEAR,B-QUALITY"
The Avengers 4K DVDR XviD,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Метро 1996 4K VP9,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Game of Thrones S02E08 1080p DVDR H 265,"B-TITLE,I-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Zvezda 1982 720p BluRay DTS X YIFY,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Bruno Mars Like a Rolling Stone OGG,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Gladiator 1999 4K Dolby Vision BluRay DDP5 1 MEZG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Madonna Smoke on the Water AAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Spotlight 1962 1080p UHD DVDR DivX SiNNERS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Martian 1967,"B-TITLE,I-TITLE,B-YEAR"
Dylda 1983 1080p HDRip VP9 KOGi,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Inglourious Basterds 2006 2160p WEB DL x264 DTS HD MZABI,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Beat It,"B-TITLE,I-TITLE"
Return of the King 1973 720p HDR BRRip AV1 CHD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1080p,B-QUALITY
The Prestige 720p HEVC,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Predator 1980 4K HDR10Plus x264 GalaxyRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Two Towers 1965,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Johnny Cash Sweet Child O Mine DSD,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Мумий Тролль Восьмиклассница MP3,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Arrival 2024 1440p REMUX DDP AVS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Nochnye Snaypery Hochu Peremen FLAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
The Lion King 2160p 8bit WEB DL x265,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
test OLD,"O,O"
Univer S02E20 2160p DVDRip Atmos,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Reservoir Dogs 1960 8K HDR DVDRip MEZG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
House MD S01E15 2010 4K HDR10Plus BDRemux H 265,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Black Sabbath Beat It,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Lady Gaga Lose Yourself OGG,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Стиляги 1954 720p BDRip AVC FoV,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Frozen 1975 1080p HDRip HEVC AMZN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Wonder Woman 1994 2160p HDTV HEVC DTS AMZN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Departed 1952,"B-TITLE,I-TITLE,B-YEAR"
Yolki 2015 4K WEBRip MZABI,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Dylda 1982 BluRay DTS HD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1962 Ex Machina 1080p IMAX BDRemux,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Avengers Endgame 4K HDR10 BDRip XviD DTS X,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
2006 Heat 2160p IMAX DVDRip DivX,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Vikingo 2012 8K Dolby Vision HONE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Oppenheimer 2018,"B-TITLE,B-YEAR"
Breaking Bad S06E12 1956 HDRip H 265,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Suits S07E07 480p DV BDREMUX VP9,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Хабиб Печаль,"B-ARTIST,B-TITLE"
How I Met Your Mother S08E10 1954 1440p DV BluRay AV1,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Avatar 8K BDRemux AV1 DDP5 1,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Mumiy Troll Mama Anarhia DSD,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Barbie 8K BluRay AV1 DDP5 1,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Битва 1953,"B-TITLE,B-YEAR"
Jurassic World 1080p XviD,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Lyubov i Golubi 1990 1080p 8bit MEZG,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Reservoir Dogs 1961,"B-TITLE,I-TITLE,B-YEAR"
Linkin Park Enter Sandman 320kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Eminem Bohemian Rhapsody Lossless,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
1964 Blade Runner 2160p BluRay HEVC DD5 1,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Maroon 5 One,"B-ARTIST,I-ARTIST,B-TITLE"
1980 The Hobbit 2160p AVC,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Akvarium Pesnya bez Slov,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Memento 4K BluRay HEVC,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
test,O
Interny S03E02 720p HDTV,"B-TITLE,O,B-QUALITY,I-QUALITY"
Avengers Infinity War 1440p 10bit BDREMUX TrueHD,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Indiana Jones 2017 4K Dolby Vision BDREMUX DD5 1 SiNNERS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Michael Jackson Hello 2012 320kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Apocalypse Now 2022 Dolby Vision DTS X AMIABLE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
2006 The Terminator 2160p DVDRip EAC3,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Dylda 1971 480p UHD BDREMUX HEVC DTS X EVO,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
rec,O
Boomer 2017,"B-TITLE,B-YEAR"
The Last of Us S04E16 8K H 264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Blade Runner 2049 1958 1440p UHD BDREMUX ION10,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
618,O
Alien 2004 8K HDRip AVC AMIABLE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
scene,O
